driver_id,name,phone,city,zone_id,vehicle_type,joining_date,account_age_days,is_active,kyc_status,aadhaar_verified,dl_verified,dl_expired,vehicle_rc_verified,bank_account_verified,bank_account_type,trips_last_30d,completion_rate_30d,cancel_rate_30d,dispute_rate_30d,cash_trip_ratio_30d,avg_rating_30d,night_trip_ratio_30d,avg_fare_30d,avg_distance_30d,total_trips_lifetime,monthly_earnings_avg,churn_risk,shared_device_flag,duplicate_account_flag,document_mismatch_flag,fraud_ring_id,ring_role
6e54b23b-2c5d-48ae-abf8-eb2e623f8e3c,Praveen Shah,+918993259114,bangalore,blr_jayanagar,three_wheeler,2025-11-16,158,True,verified,True,True,False,True,True,upi,58,0.9413,0.0087,0.0014,0.2789,3.99,0.057,194.58,7.62,496,13784.76,0.0844,False,False,False,,
0671786b-71a7-4a2d-9906-0b5927f50784,Praveen Das,+916676175252,bangalore,blr_yeshwanthpur,two_wheeler,2025-02-02,445,True,verified,True,True,False,True,True,upi,27,0.9342,0.0158,0.0009,0.2431,3.95,0.0609,70.71,4.44,1153,5950.53,0.1865,False,False,False,,
34635718-4e86-4180-9405-6dacaa8cfb12,Dinesh Iyer,+916435256715,bangalore,blr_indiranagar,two_wheeler,2025-09-28,207,True,verified,True,True,False,True,True,upi,62,0.9361,0.0139,0.0105,0.1732,4.12,0.0772,123.66,8.74,554,7264.67,0.3314,False,False,False,,
e3dc7d1e-0407-495b-a982-476ba2b9a1ad,Umesh Yadav,+917922532113,bangalore,blr_whitefield,two_wheeler,2025-06-11,316,True,verified,True,True,False,True,True,cash,79,0.9435,0.0065,0.0003,0.1573,4.34,0.075,31.02,1.0,1169,8770.71,0.0915,False,False,False,,
04a70fa6-20ea-4364-b569-9328b6f8369e,Praveen Murthy,+919299263875,bangalore,blr_bannerghatta,truck_17ft,2025-11-08,166,True,verified,True,True,False,True,True,upi,89,0.9266,0.0234,0.0025,0.132,4.15,0.0333,3435.17,69.62,290,40996.62,0.0774,False,False,False,,
dfed7f96-264d-48a9-95f7-268037f3600d,Basavaraj Joshi,+919585812700,bangalore,blr_hebbal,two_wheeler,2026-01-15,98,True,pending,False,True,False,True,True,upi,60,0.9035,0.0465,0.0028,0.0868,3.92,0.0879,89.78,6.35,153,2989.42,0.2985,False,False,False,,
a836c53c-f129-42f1-952d-2591059bc67e,Kumar Joshi,+916159953674,bangalore,blr_bannerghatta,two_wheeler,2025-11-13,161,True,expired,True,True,False,False,True,bank,54,0.9351,0.0149,0.0007,0.2673,4.53,0.0504,61.99,3.63,426,6553.58,0.2621,False,False,True,,
fe31e0ce-e109-4ff8-b86c-178d3bb4ae9f,Ashok Reddy,+919831482268,bangalore,blr_hsr,three_wheeler,2024-06-21,671,True,verified,True,True,True,True,True,upi,76,0.916,0.034,0.0003,0.1938,4.18,0.045,193.47,12.0,1902,11727.39,0.0612,False,False,False,,
0d351f05-dd62-4779-90b9-f855964213ed,Dinesh Rao,+916562869014,bangalore,blr_electronic_city,two_wheeler,2025-11-30,144,True,verified,True,True,False,True,True,upi,51,0.9392,0.0108,0.0019,0.2219,3.77,0.0497,46.5,2.76,425,7302.61,0.4009,False,False,False,,
14dbf280-58f4-4999-b1e0-5de7ae71d160,Karthi Pandey,+917157465877,bangalore,blr_yeshwanthpur,two_wheeler,2025-10-16,189,False,unverified,True,False,False,True,True,bank,80,0.9406,0.0094,0.0002,0.1504,4.31,0.044,67.48,3.39,810,11072.09,0.1043,False,False,True,,
3f8d7bb2-65dd-4849-a8ee-ed1d8a5c7db4,Praveen Patel,+916222060210,bangalore,blr_koramangala,two_wheeler,2020-07-17,2106,True,expired,True,True,False,True,True,upi,75,0.835,0.115,0.0113,0.4058,3.99,0.1921,125.34,12.02,2897,3530.02,0.2671,False,False,False,,
fcde7b66-ef25-4ff2-939c-a8a1065d1a8e,Raja Mehta,+917400520362,bangalore,blr_jayanagar,truck_14ft,2022-03-19,1496,True,verified,True,True,True,True,True,bank,106,0.9317,0.0183,0.0081,0.0765,3.96,0.0768,1529.52,42.76,5301,60304.51,0.0321,False,False,False,,
2fcd29ff-1f2c-425d-943e-19b1256a51b7,Lokesh Bansal,+918396251021,bangalore,blr_electronic_city,two_wheeler,2021-09-21,1675,True,unverified,True,False,False,True,True,upi,89,0.935,0.015,0.002,0.156,4.15,0.05,80.48,7.43,5708,8560.81,0.0843,False,False,True,,
636e9b01-e6ea-4dde-9516-c37864b51976,Babu Jain,+919496263577,bangalore,blr_yeshwanthpur,truck_14ft,2025-03-23,396,False,pending,True,True,False,True,True,upi,72,0.913,0.037,0.0002,0.1007,4.23,0.0342,1738.72,37.88,734,33377.57,0.0689,False,False,False,,
7f975d27-96d3-4fdd-9e06-f37b27ed6f7b,Paresh Gowda,+917496453944,bangalore,blr_koramangala,three_wheeler,2024-04-13,740,True,verified,True,True,True,True,True,upi,78,0.9289,0.0211,0.0048,0.1472,4.49,0.0285,281.82,19.44,1806,10935.38,0.075,False,False,False,,
4c71c0f7-d74a-4543-8bec-03317a94385b,Murugan Patil,+917814477280,bangalore,blr_bannerghatta,two_wheeler,2020-06-12,2141,True,verified,True,True,True,True,True,upi,26,0.9433,0.0067,0.0069,0.2183,4.8,0.0754,38.74,1.0,4739,4139.93,0.2558,False,False,False,,
32d10896-1fa5-477f-93fe-b4dfbff52a3a,Krishan Raju,+918446552053,bangalore,blr_electronic_city,three_wheeler,2026-03-24,30,True,verified,True,True,False,True,True,bank,72,0.8735,0.0765,0.0029,0.2084,4.1,0.0205,200.64,11.05,101,13519.17,0.3489,False,False,False,,
342aae4b-ca05-458b-9b04-866171d7f8c2,Abdul Singh,+917103269764,bangalore,blr_hsr,mini_truck,2025-11-29,145,True,verified,True,True,False,True,True,upi,93,0.9079,0.0421,0.0016,0.2536,3.73,0.1141,447.91,19.85,433,16639.79,0.3569,False,False,False,,
c684c90b-d222-4ae1-8a6c-2d48bd84bd06,Sunil Shukla,+916363980560,bangalore,blr_hsr,mini_truck,2024-05-12,711,True,verified,True,True,False,True,True,upi,47,0.9468,0.0032,0.0064,0.2383,4.23,0.0348,634.03,17.13,1674,20557.72,0.0482,False,False,False,,
ca4c6a2a-7ee0-4bb2-93bd-258f681bab66,Kiran Pillai,+916528000427,bangalore,blr_marathahalli,mini_truck,2024-04-25,728,True,unverified,True,True,False,True,True,cash,90,0.9492,0.0008,0.001,0.2643,4.24,0.0657,503.51,13.66,1345,15537.97,0.0923,False,False,False,,
bf308f9d-a542-4dfb-8abc-6c55d2c446ed,Ravi Patel,+916195749814,bangalore,blr_jayanagar,truck_17ft,2021-03-21,1859,True,verified,True,True,True,True,True,bank,47,0.9167,0.0333,0.0041,0.1861,3.92,0.0174,2802.08,52.83,5726,93783.12,0.0964,False,False,False,,
07ad79fd-6643-476c-a9c4-ecc8dc184d1b,Babu Nayak,+917901013205,bangalore,blr_hebbal,mini_truck,2023-04-24,1095,True,verified,True,True,True,True,True,upi,35,0.8956,0.0544,0.0079,0.2773,4.43,0.0274,760.33,25.77,4855,28972.78,0.1035,False,False,False,,
60d3af42-2c4b-40de-ac7d-a2a445913173,Shivakumar Gupta,+919588289663,bangalore,blr_indiranagar,mini_truck,2023-03-07,1143,True,verified,True,True,True,True,True,upi,52,0.9496,0.0004,0.0008,0.1461,4.03,0.0389,703.4,24.59,3522,29840.02,0.0936,False,False,False,,
b55847fc-c75b-423a-8cba-11c91ab01e78,Prakash Shetty,+918800549866,bangalore,blr_hsr,truck_17ft,2021-02-11,1897,True,verified,True,True,False,True,True,cash,71,0.9194,0.0306,0.0008,0.2188,4.49,0.025,2362.54,44.27,4090,61123.67,0.0209,False,False,False,,
7de4d77b-d02d-4fa7-b789-8871b97231e6,Karthi Iyer,+917533020890,bangalore,blr_jayanagar,two_wheeler,2025-09-22,213,True,verified,True,True,False,True,True,upi,86,0.9254,0.0246,0.0019,0.1233,4.38,0.004,64.96,7.7,307,3855.81,0.215,False,False,False,,
1d1724bb-0099-4a56-a6d7-8526083eb009,Rajesh Mehta,+919574930907,bangalore,blr_marathahalli,two_wheeler,2025-12-25,119,True,verified,True,True,False,True,True,upi,85,0.9388,0.0112,0.0009,0.1335,4.53,0.0421,136.61,11.27,287,6540.86,0.2816,False,False,False,,
e16cbefe-be15-4280-b634-b8cf782cf9ae,Prakash Yadav,+917230827450,bangalore,blr_yeshwanthpur,mini_truck,2024-11-29,510,True,verified,True,True,False,True,True,upi,67,0.9388,0.0112,0.0007,0.09,4.57,0.0183,563.58,21.3,1072,16820.51,0.1199,False,False,False,,
ac612f76-56b5-4487-b0f0-afafb00b7ec7,Salman Jain,+917555729541,bangalore,blr_koramangala,two_wheeler,2023-03-15,1135,False,verified,True,True,True,True,True,bank,98,0.9419,0.0081,0.0004,0.2048,4.28,0.0058,118.64,14.39,2538,5070.61,0.2254,False,False,False,,
4afd77be-89c5-461d-9a75-1d690b669902,Krishan Jain,+919520839034,bangalore,blr_marathahalli,three_wheeler,2024-11-10,529,True,verified,True,True,False,True,True,bank,66,0.9387,0.0113,0.0024,0.1886,4.27,0.0487,242.81,16.06,1295,10561.07,0.085,False,False,False,,
179a7809-336b-4dd2-ab42-55eec3ca2c94,Babu Menon,+917456321410,bangalore,blr_yeshwanthpur,two_wheeler,2020-08-18,2074,True,verified,True,True,True,True,True,upi,69,0.9446,0.0054,0.0008,0.1053,4.27,0.0402,169.49,15.0,3839,4502.72,0.1823,False,False,False,,
d62d0e80-9025-4553-bc39-c6d0244ab4b9,Mukesh Desai,+918182018300,bangalore,blr_hebbal,truck_14ft,2023-11-09,896,True,unverified,False,True,False,True,True,cash,100,0.9303,0.0197,0.0015,0.2017,3.96,0.0384,1793.82,36.53,1698,36141.83,0.0793,False,False,False,,
7fe6f4af-48e0-4ce2-99a3-d47898b6ae83,Mahesh Bansal,+916310803108,bangalore,blr_hsr,two_wheeler,2022-07-29,1364,True,verified,True,True,False,True,True,cash,44,0.7366,0.2134,0.05,0.4043,2.68,0.15,36.61,1.0,3064,4546.18,0.4698,False,False,False,,
a2d442fb-af92-48eb-9384-2faa3adc15fa,Rohan Agarwal,+917683662355,bangalore,blr_jayanagar,three_wheeler,2023-04-24,1095,True,verified,True,True,True,True,True,upi,96,0.9317,0.0183,0.0031,0.2599,4.33,0.0239,246.64,10.52,1011,3769.98,0.2137,False,False,False,,
266594c0-20c1-458a-8260-859a7936a741,Mukesh Shaikh,+916407672977,bangalore,blr_indiranagar,two_wheeler,2025-09-20,215,True,unverified,True,True,False,True,True,upi,86,0.942,0.008,0.003,0.1927,4.81,0.0159,121.39,10.71,493,4839.36,0.2097,False,False,False,,
d7e3e9bc-2dd9-4c43-97a1-38e2c98d7bfe,Rajan Naidu,+917756344118,bangalore,blr_rajajinagar,two_wheeler,2020-10-16,2015,True,verified,True,True,False,True,True,upi,95,0.9105,0.0395,0.0008,0.3009,4.73,0.0218,108.13,9.27,6144,8611.65,0.0943,False,False,False,,
54245cba-2b4d-453a-9ac1-3e46aba9e3ca,Senthil Ghosh,+918550284052,bangalore,blr_electronic_city,mini_truck,2020-11-03,1997,True,pending,True,True,False,False,True,upi,68,0.7923,0.1577,0.0971,0.5091,3.25,0.3672,427.5,14.84,4709,19440.31,0.295,True,False,True,,
78c8a361-2cb5-46d4-9029-c39390935fd3,Pavan Gowda,+916474110373,bangalore,blr_hebbal,two_wheeler,2022-12-29,1211,True,verified,True,True,False,True,True,upi,46,0.9094,0.0406,0.0026,0.1749,3.64,0.0289,43.13,5.11,2561,4456.44,0.5054,False,False,False,,
c9ede3d4-8707-4e87-9d0a-0d2a6c9a1966,Abdul Nayak,+916753175210,bangalore,blr_hebbal,two_wheeler,2025-07-25,272,True,unverified,True,True,False,True,True,upi,72,0.9287,0.0213,0.0005,0.2799,4.19,0.0397,118.83,9.96,540,4800.92,0.2196,False,False,False,,
1cbdf8ee-ee14-49d8-8be2-bb6940bfba59,Satish Bansal,+916266971770,bangalore,blr_rajajinagar,mini_truck,2023-07-19,1009,True,verified,True,True,True,True,True,upi,68,0.9354,0.0146,0.0006,0.1231,4.12,0.0987,771.65,30.0,2215,21698.22,0.1047,False,False,False,,
22d3dd63-b38e-41de-a623-a048ee622fa1,Kishan Dubey,+917118708141,bangalore,blr_jayanagar,two_wheeler,2025-09-13,222,True,verified,True,True,False,True,True,upi,83,0.9012,0.0488,0.0031,0.1964,3.96,0.0098,85.31,8.26,364,3402.43,0.2668,False,False,False,,
b1ab8a66-5dca-4c02-a40d-95391115beee,Santosh Mukherjee,+919106613324,bangalore,blr_koramangala,two_wheeler,2024-09-23,577,True,unverified,True,False,False,True,False,upi,71,0.9445,0.0055,0.0103,0.1363,3.7,0.033,138.86,11.11,1283,4988.64,0.4777,False,False,True,,
f2ae2220-c252-44f3-a535-14629984c8d6,Anil Kumar,+917657709625,bangalore,blr_btm,truck_14ft,2026-03-10,44,True,verified,True,True,False,True,True,upi,75,0.9474,0.0026,0.0011,0.2428,4.51,0.0085,1461.67,35.17,132,57869.01,0.2439,False,False,False,,
3c61cb5a-ab2f-4880-b67c-5877eefec7e8,Deepak Murthy,+919789430064,bangalore,blr_marathahalli,truck_14ft,2022-07-16,1377,True,verified,True,True,True,True,True,bank,57,0.9214,0.0286,0.0046,0.16,4.39,0.0858,1085.02,25.31,3819,62346.7,0.0364,False,False,False,,
701b57dd-66cc-45fc-a373-d6c1f7e453b2,Rohan Chatterjee,+918275717460,bangalore,blr_yeshwanthpur,truck_14ft,2020-06-24,2129,True,verified,True,True,True,True,True,upi,80,0.9178,0.0322,0.0023,0.2023,4.17,0.0033,1179.06,28.34,8179,71522.36,0.1548,False,False,False,,
df63d0f0-3d18-4d5b-af4d-c0e60a6e26e9,Harish Iyer,+917887520985,bangalore,blr_whitefield,two_wheeler,2021-09-22,1674,True,verified,True,True,True,True,True,upi,62,0.9291,0.0209,0.0003,0.3433,4.09,0.0345,131.99,11.66,4946,4859.43,0.1904,False,False,False,,
435ca5a0-1613-4093-b72e-23ac655d7a4b,Sunil Menon,+917371606889,bangalore,blr_btm,two_wheeler,2023-09-13,953,True,unverified,True,True,False,True,True,upi,63,0.9173,0.0327,0.0016,0.2256,4.19,0.0198,51.95,5.91,3121,7865.18,0.2431,True,False,False,,
408dc131-4278-4d88-9854-20aa1bc5e54c,Dinesh Shaikh,+917582687798,bangalore,blr_rajajinagar,two_wheeler,2025-06-01,326,True,verified,True,True,False,True,True,bank,52,0.9007,0.0493,0.0004,0.213,3.81,0.0619,63.77,3.93,832,5317.07,0.1867,False,False,False,,
801404ee-5219-43ed-8b61-88b9bd152bde,Naveen Bhat,+919268944329,bangalore,blr_electronic_city,mini_truck,2021-04-22,1827,True,verified,True,True,False,True,True,upi,50,0.9337,0.0163,0.001,0.1998,4.71,0.1001,594.51,21.09,2535,10963.75,0.0973,False,False,False,,
e33ecf0e-87be-41e2-a01b-f514b1ae6c5f,Rohan Dubey,+918227288158,bangalore,blr_whitefield,two_wheeler,2023-07-25,1003,True,expired,True,True,False,True,False,bank,59,0.9464,0.0036,0.0009,0.1074,4.42,0.0602,105.66,8.74,2464,6384.12,0.2993,False,False,False,,
278eb2a4-4da5-4f6f-9c9d-f1a706413b6f,Praveen Shah,+918493331854,bangalore,blr_bannerghatta,two_wheeler,2024-08-07,624,True,verified,True,True,False,True,True,upi,107,0.9426,0.0074,0.0041,0.1832,4.11,0.079,61.13,4.84,1075,4021.28,0.2261,False,False,False,,
550097c4-b470-42d1-ad39-7a776650b167,Abdul Rao,+918771116048,bangalore,blr_hebbal,mini_truck,2023-01-10,1199,True,verified,True,True,False,True,True,bank,87,0.9448,0.0052,0.0033,0.2315,4.54,0.0523,371.86,8.61,2865,19758.8,0.0406,False,False,False,,
8447ad89-449b-4ad4-bcef-bddcf31302eb,Sunil Raju,+916867826035,bangalore,blr_whitefield,mini_truck,2022-12-14,1226,True,verified,True,True,True,True,True,upi,57,0.9339,0.0161,0.0031,0.2105,4.31,0.0273,675.59,18.51,4657,32775.52,0.1396,False,False,False,,
d018cd15-8129-4a82-9096-b4f1ffa34433,Harish Siddiqui,+917716627990,bangalore,blr_whitefield,two_wheeler,2023-09-07,959,True,verified,True,True,False,True,True,upi,86,0.9168,0.0332,0.0035,0.2036,4.61,0.0931,94.22,6.76,2511,6998.89,0.2734,False,False,False,,
236abd7e-e571-4b33-a123-c2d3c97f37e2,Dinesh Ghosh,+917890780610,bangalore,blr_whitefield,two_wheeler,2022-10-26,1275,True,verified,True,True,False,True,True,upi,97,0.9191,0.0309,0.0004,0.1824,4.28,0.0466,58.05,4.01,3287,7519.69,0.2167,False,False,False,,
cc85c91f-8cd8-4f76-9c0b-d0914b1bf277,Vivek Ansari,+916896261917,bangalore,blr_electronic_city,mini_truck,2024-06-26,666,True,verified,True,True,False,True,True,upi,102,0.9331,0.0169,0.0039,0.1316,3.95,0.0483,464.96,11.71,1654,20235.57,0.0971,False,False,False,,
bdb66ea9-59bf-4893-b79d-39d20543de81,Vijay Jain,+918176518680,bangalore,blr_whitefield,two_wheeler,2025-02-19,428,False,verified,True,True,False,True,True,upi,69,0.9375,0.0125,0.0023,0.2278,4.69,0.0709,88.33,6.44,1121,6107.97,0.2691,False,False,False,,
acbd1d9b-4ade-4a0e-aa7e-85d43423b920,Krishan Gowda,+917711262709,bangalore,blr_hebbal,mini_truck,2020-12-10,1960,True,verified,True,True,True,True,True,upi,61,0.9412,0.0088,0.0007,0.1995,4.51,0.0305,270.06,3.31,6037,27503.43,0.0826,False,False,False,,
493868ba-707c-4cf9-b50c-f1f11a1366b9,Praveen Pandey,+919918075703,bangalore,blr_bannerghatta,three_wheeler,2024-02-24,789,True,verified,True,True,False,True,True,bank,117,0.9274,0.0226,0.0021,0.1626,3.98,0.0442,92.29,1.5,1970,9198.37,0.1407,False,False,False,,
ae3047d4-7625-4796-ba1f-40dfd33df301,Satish Pillai,+919554857888,bangalore,blr_marathahalli,truck_14ft,2020-07-27,2096,True,verified,True,True,True,True,True,upi,104,0.9236,0.0264,0.0063,0.2261,4.0,0.0087,1922.56,48.88,3581,37828.55,0.18,False,False,False,,
f5251667-d42e-4400-846e-c2b37dcc73c9,Mukesh Joshi,+919352471784,bangalore,blr_bannerghatta,two_wheeler,2021-08-06,1721,True,verified,True,True,True,True,True,upi,69,0.9367,0.0133,0.0059,0.1806,4.89,0.1261,109.32,11.99,4784,7033.82,0.2287,False,False,False,,
baf19cf7-da8e-498c-b1a8-7d6c8b363866,Imran Pillai,+918891798809,bangalore,blr_hsr,three_wheeler,2020-12-01,1969,True,verified,True,True,False,True,True,upi,59,0.9341,0.0159,0.0019,0.172,4.47,0.009,226.58,14.26,4209,8679.29,0.0055,False,False,False,,
7578aabb-1dd5-46b9-a5af-0b8e1259f508,Murugan Babu,+918305008471,bangalore,blr_hsr,two_wheeler,2025-03-25,394,True,verified,True,True,False,True,True,upi,66,0.9439,0.0061,0.0008,0.1402,4.31,0.0136,99.8,12.24,782,4084.71,0.1702,False,False,False,,
4211b5e0-f4dc-4be9-9ee8-ff9bc99774db,Ajay Reddy,+916399524834,bangalore,blr_rajajinagar,three_wheeler,2023-07-03,1025,True,verified,True,True,True,True,True,bank,64,0.9469,0.0031,0.0011,0.1207,4.14,0.0442,274.48,11.8,2421,11599.53,0.0266,False,False,False,,
c488aca4-0694-46d7-9001-4116e5bc5031,Mahesh Menon,+919555890299,bangalore,blr_hebbal,three_wheeler,2024-05-22,701,True,unverified,False,False,False,True,True,upi,75,0.9454,0.0046,0.0002,0.2446,4.33,0.0453,107.14,4.67,2382,16771.98,0.1748,False,False,True,,
5b910569-dda1-41ce-b2c2-cc7729878a41,Girish Agarwal,+919208257143,bangalore,blr_yeshwanthpur,mini_truck,2024-02-01,812,True,verified,True,True,False,True,True,upi,34,0.9276,0.0224,0.0007,0.1991,4.29,0.0737,824.5,23.86,2082,14248.45,0.0548,False,False,False,,
c6bf05cd-743f-4d24-b9ad-5570daec7e46,Vivek Sharma,+919939767716,bangalore,blr_jayanagar,two_wheeler,2024-05-03,720,True,unverified,True,True,False,True,True,cash,61,0.9438,0.0062,0.0028,0.0876,4.87,0.0056,89.74,10.9,1762,5025.28,0.2714,False,False,False,,
c64bd2e2-7771-4f89-b539-d229900a6d47,Rajan Sharma,+917555533339,bangalore,blr_hebbal,three_wheeler,2023-11-20,885,True,verified,True,True,False,True,True,upi,93,0.9456,0.0044,0.002,0.1574,4.02,0.0157,157.54,8.9,1910,5464.17,0.2415,False,False,False,,
255bf313-9586-4ecd-9487-a4d6c42130b5,Mani Hegde,+918295598621,bangalore,blr_indiranagar,two_wheeler,2022-08-19,1343,True,verified,True,True,False,True,True,upi,93,0.7596,0.1904,0.05,0.4089,2.68,0.2221,73.88,5.44,3338,5337.12,0.4536,True,False,False,,
1da54062-4ef8-4ec1-9d89-db974c2d1ab1,Deepak Sharma,+916879553386,bangalore,blr_btm,two_wheeler,2022-07-04,1389,True,verified,True,True,False,True,True,bank,66,0.9449,0.0051,0.0026,0.1838,4.55,0.0217,136.18,10.49,2388,3412.97,0.3515,False,False,False,,
9577fdc4-5ec5-454d-b846-9034ac520dbe,Manish Gowda,+916437602287,bangalore,blr_koramangala,two_wheeler,2024-01-12,832,True,verified,True,True,False,True,True,upi,104,0.9018,0.0482,0.0009,0.166,4.48,0.0281,123.7,10.05,1946,4705.12,0.2586,False,False,False,,
eb407066-bd6b-421b-8e85-cc9191b3b805,Ramesh Kulkarni,+917281310905,bangalore,blr_hebbal,two_wheeler,2026-01-19,94,True,verified,True,True,False,True,True,bank,73,0.9324,0.0176,0.0012,0.2053,4.25,0.0,122.6,13.55,235,4536.8,0.2458,False,False,False,,
4a2d2059-96b1-4742-83a7-7f1b94825a86,Babu Chatterjee,+918260007496,bangalore,blr_indiranagar,mini_truck,2025-08-08,258,True,expired,True,True,False,True,True,upi,57,0.9481,0.0019,0.007,0.2912,4.24,0.1455,473.62,15.44,1263,33686.88,0.1308,False,False,False,,
ad66da7e-2b73-4340-890d-08d11bd3cab3,Anil Ansari,+918410525187,bangalore,blr_rajajinagar,two_wheeler,2023-12-31,844,True,verified,True,True,False,True,True,upi,79,0.9467,0.0033,0.0024,0.0908,4.23,0.007,105.27,10.59,1814,5200.78,0.2109,False,False,False,,
85c42723-b8a0-4fcc-bc78-1fb6a1a6f9b0,Selvam Menon,+917751068551,bangalore,blr_hsr,mini_truck,2024-10-06,564,True,unverified,True,True,False,True,False,upi,137,0.8897,0.0603,0.0005,0.2258,4.09,0.0424,651.13,23.38,1014,14373.25,0.1855,False,False,False,,
971db4bf-8a98-402f-af4b-55f1697cdeb9,Naveen Mukherjee,+919805072136,bangalore,blr_marathahalli,two_wheeler,2024-02-03,810,True,verified,True,True,False,True,True,upi,62,0.843,0.107,0.0257,0.3181,4.04,0.0646,115.14,14.91,2273,5374.2,0.2649,False,False,False,,
97440321-7371-497f-a037-561801804573,Santosh Mehta,+918754577702,bangalore,blr_rajajinagar,three_wheeler,2023-10-21,915,True,verified,True,True,False,True,True,upi,85,0.9449,0.0051,0.002,0.2443,4.75,0.0979,130.52,6.21,2647,11786.81,0.1536,False,False,False,,
97912aef-5f5b-44db-b31e-aefe3f0eb73d,Anil Raju,+917343485665,bangalore,blr_yeshwanthpur,mini_truck,2021-05-15,1804,True,verified,True,True,True,True,True,upi,75,0.9453,0.0047,0.0008,0.2395,3.98,0.0521,522.59,17.4,1597,7068.91,0.1907,False,False,False,,
25a0d3fd-5235-44ef-8775-c92e99e876ca,Mahesh Mishra,+919505854683,bangalore,blr_whitefield,three_wheeler,2024-10-09,561,True,verified,True,True,False,True,True,upi,77,0.9392,0.0108,0.0023,0.2877,4.13,0.061,186.13,10.45,1436,12141.17,0.0842,False,False,False,,
e85b8a65-d974-4b1b-a530-818b7ada257f,Lokesh Garg,+917191028891,bangalore,blr_indiranagar,three_wheeler,2021-05-21,1798,True,verified,True,True,False,True,True,upi,86,0.9323,0.0177,0.001,0.2135,4.43,0.0513,135.65,4.63,4834,13216.76,0.1015,False,False,False,,
f487f19e-204b-4320-b271-e18f36260512,Ravi Garg,+917639902282,bangalore,blr_rajajinagar,three_wheeler,2024-02-04,809,True,verified,True,True,False,True,True,upi,49,0.9457,0.0043,0.0026,0.143,4.33,0.0961,228.16,15.46,1585,7444.57,0.2662,True,False,False,,
f14b32b0-9931-4100-9206-03f6613cbf3a,Vivek Dubey,+919393391940,bangalore,blr_bannerghatta,two_wheeler,2025-01-31,447,True,pending,True,True,False,True,True,bank,78,0.808,0.142,0.0263,0.2737,3.74,0.05,114.54,11.24,946,5074.21,0.4635,False,False,False,,
bc0f8e01-6c8e-458d-9a73-69eb1c52cfdf,Sunil Mukherjee,+918142412424,bangalore,blr_electronic_city,mini_truck,2020-08-12,2080,True,verified,True,True,True,True,True,upi,55,0.8826,0.0674,0.0023,0.1506,4.54,0.0361,283.72,12.55,3385,11738.44,0.0527,False,False,False,,
05ba4fd3-214d-4c18-9785-28c51cf4aef3,Lokesh Bhat,+916817274251,bangalore,blr_electronic_city,mini_truck,2023-03-30,1120,True,verified,True,True,False,True,True,upi,66,0.9436,0.0064,0.0011,0.1365,4.55,0.025,431.15,15.74,3346,24333.17,0.1179,False,False,False,,
d5e083bf-f31d-412f-bf85-d4e9f9fb66bb,Manish Dubey,+918667124984,bangalore,blr_jayanagar,three_wheeler,2025-03-05,414,True,verified,True,True,False,True,True,bank,104,0.9071,0.0429,0.0001,0.1707,4.35,0.0476,341.48,20.0,596,5352.22,0.3171,False,False,False,,
3c4af0df-d0f0-4637-988a-9956da0bdbd7,Ashok Shaikh,+918180405917,bangalore,blr_btm,truck_14ft,2025-06-07,320,True,verified,True,True,False,True,True,bank,90,0.8,0.15,0.1562,0.4623,3.59,0.2308,1643.96,37.5,881,50998.31,0.3144,False,False,False,,
